id,year,round,roundname,date,hteam,hteamid,hscore,ateam,ateamid,ascore,venue,winner,complete,is_final,is_grand_final,margin,is_home_win,season,round_number
468,2018,8,Round 8,2018-05-12 19:25:00,Western Bulldogs,18,107,Brisbane,2,93,Docklands,Western Bulldogs,100,0,0,14,1,2018,8
469,2018,8,Round 8,2018-05-12 20:10:00,Fremantle,6,89,St Kilda,15,59,Optus Stadium,Fremantle,100,0,0,30,1,2018,8
470,2018,8,Round 8,2018-05-13 13:10:00,North Melbourne,12,72,Richmond,14,82,Docklands,Richmond,100,0,0,-10,0,2018,8
471,2018,8,Round 8,2018-05-13 15:20:00,Collingwood,4,45,Geelong,7,66,M.C.G.,Geelong,100,0,0,-21,0,2018,8
481,2018,9,Round 9,2018-05-18 19:50:00,Adelaide,1,63,Western Bulldogs,18,26,Adelaide Oval,Adelaide,100,0,0,37,1,2018,9
482,2018,9,Round 9,2018-05-19 13:45:00,North Melbourne,12,112,Greater Western Sydney,9,69,Bellerive Oval,North Melbourne,100,0,0,43,1,2018,9
483,2018,9,Round 9,2018-05-19 15:15:00,Gold Coast,8,42,Port Adelaide,13,82,Adelaide Arena at Jiangwan Stadium,Port Adelaide,100,0,0,-40,0,2018,9
484,2018,9,Round 9,2018-05-19 16:35:00,Essendon,5,84,Geelong,7,50,M.C.G.,Essendon,100,0,0,34,1,2018,9
485,2018,9,Round 9,2018-05-19 19:25:00,Sydney,16,111,Fremantle,6,52,S.C.G.,Sydney,100,0,0,59,1,2018,9
486,2018,9,Round 9,2018-05-19 19:25:00,St Kilda,15,72,Collingwood,4,100,Docklands,Collingwood,100,0,0,-28,0,2018,9
487,2018,9,Round 9,2018-05-20 13:10:00,Carlton,3,50,Melbourne,11,159,M.C.G.,Melbourne,100,0,0,-109,0,2018,9
488,2018,9,Round 9,2018-05-20 15:20:00,Brisbane,2,129,Hawthorn,10,73,Gabba,Brisbane,100,0,0,56,1,2018,9
489,2018,9,Round 9,2018-05-20 16:40:00,West Coast,17,130,Richmond,14,83,Optus Stadium,West Coast,100,0,0,47,1,2018,9
490,2018,10,Round 10,2018-05-25 19:50:00,Collingwood,4,90,Western Bulldogs,18,55,Docklands,Collingwood,100,0,0,35,1,2018,10
491,2018,10,Round 10,2018-05-26 13:45:00,Richmond,14,105,St Kilda,15,77,M.C.G.,Richmond,100,0,0,28,1,2018,10
502,2018,10,Round 10,2018-05-26 16:35:00,Brisbane,2,49,Sydney,16,67,Gabba,Sydney,100,0,0,-18,0,2018,10
503,2018,10,Round 10,2018-05-26 19:25:00,Geelong,7,73,Carlton,3,45,GMHBA Stadium,Geelong,100,0,0,28,1,2018,10
504,2018,10,Round 10,2018-05-26 19:25:00,Greater Western Sydney,9,60,Essendon,5,95,Sydney Showground,Essendon,100,0,0,-35,0,2018,10
505,2018,10,Round 10,2018-05-27 13:10:00,Hawthorn,10,60,West Coast,17,75,Docklands,West Coast,100,0,0,-15,0,2018,10
506,2018,10,Round 10,2018-05-27 15:20:00,Melbourne,11,146,Adelaide,1,55,Traeger Park,Melbourne,100,0,0,91,1,2018,10
507,2018,10,Round 10,2018-05-27 16:40:00,Fremantle,6,58,North Melbourne,12,86,Optus Stadium,North Melbourne,100,0,0,-28,0,2018,10
508,2018,11,Round 11,2018-06-01 19:50:00,Sydney,16,91,Carlton,3,61,S.C.G.,Sydney,100,0,0,30,1,2018,11
509,2018,11,Round 11,2018-06-02 13:45:00,Western Bulldogs,18,51,Melbourne,11,100,Docklands,Melbourne,100,0,0,-49,0,2018,11
510,2018,11,Round 11,2018-06-02 14:10:00,Hawthorn,10,64,Port Adelaide,13,61,University of Tasmania Stadium,Hawthorn,100,0,0,3,1,2018,11
511,2018,11,Round 11,2018-06-02 16:35:00,Gold Coast,8,36,Geelong,7,121,Carrara,Geelong,100,0,0,-85,0,2018,11
516,2018,11,Round 11,2018-06-02 19:25:00,Essendon,5,43,Richmond,14,114,M.C.G.,Richmond,100,0,0,-71,0,2018,11
517,2018,11,Round 11,2018-06-02 20:10:00,West Coast,17,101,St Kilda,15,88,Optus Stadium,West Coast,100,0,0,13,1,2018,11
518,2018,11,Round 11,2018-06-03 13:10:00,North Melbourne,12,141,Brisbane,2,87,Docklands,North Melbourne,100,0,0,54,1,2018,11
519,2018,11,Round 11,2018-06-03 15:20:00,Collingwood,4,138,Fremantle,6,77,M.C.G.,Collingwood,100,0,0,61,1,2018,11
520,2018,11,Round 11,2018-06-03 16:40:00,Adelaide,1,81,Greater Western Sydney,9,97,Adelaide Oval,Greater Western Sydney,100,0,0,-16,0,2018,11
521,2018,12,Round 12,2018-06-08 19:50:00,Port Adelaide,13,72,Richmond,14,58,Adelaide Oval,Port Adelaide,100,0,0,14,1,2018,12
522,2018,12,Round 12,2018-06-09 13:45:00,Geelong,7,96,North Melbourne,12,59,GMHBA Stadium,Geelong,100,0,0,37,1,2018,12
523,2018,12,Round 12,2018-06-09 16:35:00,Greater Western Sydney,9,134,Gold Coast,8,26,Sydney Showground,Greater Western Sydney,100,0,0,108,1,2018,12
524,2018,12,Round 12,2018-06-09 19:25:00,St Kilda,15,55,Sydney,16,126,Docklands,Sydney,100,0,0,-71,0,2018,12
525,2018,12,Round 12,2018-06-10 13:10:00,Brisbane,2,62,Essendon,5,84,Gabba,Essendon,100,0,0,-22,0,2018,12
526,2018,12,Round 12,2018-06-10 16:40:00,Fremantle,6,71,Adelaide,1,68,Optus Stadium,Fremantle,100,0,0,3,1,2018,12
527,2018,12,Round 12,2018-06-11 15:20:00,Melbourne,11,91,Collingwood,4,133,M.C.G.,Collingwood,100,0,0,-42,0,2018,12
528,2018,13,Round 13,2018-06-14 19:50:00,Port Adelaide,13,132,Western Bulldogs,18,75,Adelaide Oval,Port Adelaide,100,0,0,57,1,2018,13
529,2018,13,Round 13,2018-06-15 19:50:00,Sydney,16,72,West Coast,17,57,S.C.G.,Sydney,100,0,0,15,1,2018,13
530,2018,13,Round 13,2018-06-16 13:45:00,Carlton,3,46,Fremantle,6,103,Docklands,Fremantle,100,0,0,-57,0,2018,13
531,2018,13,Round 13,2018-06-16 16:35:00,Gold Coast,8,78,St Kilda,15,80,Carrara,St Kilda,100,0,0,-2,0,2018,13
543,2018,13,Round 13,2018-06-16 19:25:00,Hawthorn,10,88,Adelaide,1,32,M.C.G.,Hawthorn,100,0,0,56,1,2018,13
544,2018,13,Round 13,2018-06-17 15:20:00,Geelong,7,65,Richmond,14,83,M.C.G.,Richmond,100,0,0,-18,0,2018,13
545,2018,14,Round 14,2018-06-21 20:10:00,West Coast,17,52,Essendon,5,80,Optus Stadium,Essendon,100,0,0,-28,0,2018,14
546,2018,14,Round 14,2018-06-22 19:50:00,Port Adelaide,13,75,Melbourne,11,65,Adelaide Oval,Port Adelaide,100,0,0,10,1,2018,14
547,2018,14,Round 14,2018-06-23 13:45:00,Hawthorn,10,96,Gold Coast,8,43,University of Tasmania Stadium,Hawthorn,100,0,0,53,1,2018,14
548,2018,14,Round 14,2018-06-23 16:35:00,Brisbane,2,82,Greater Western Sydney,9,109,Gabba,Greater Western Sydney,100,0,0,-27,0,2018,14
549,2018,14,Round 14,2018-06-23 19:25:00,Western Bulldogs,18,75,North Melbourne,12,77,Docklands,North Melbourne,100,0,0,-2,0,2018,14
550,2018,14,Round 14,2018-06-24 15:20:00,Collingwood,4,79,Carlton,3,59,M.C.G.,Collingwood,100,0,0,20,1,2018,14
551,2018,15,Round 15,2018-06-28 19:20:00,Richmond,14,93,Sydney,16,67,Docklands,Richmond,100,0,0,26,1,2018,15
559,2018,15,Round 15,2018-06-29 19:50:00,Western Bulldogs,18,103,Geelong,7,101,Docklands,Western Bulldogs,100,0,0,2,1,2018,15
560,2018,15,Round 15,2018-06-30 13:45:00,Carlton,3,69,Port Adelaide,13,90,M.C.G.,Port Adelaide,100,0,0,-21,0,2018,15
561,2018,15,Round 15,2018-06-30 16:35:00,Adelaide,1,88,West Coast,17,78,Adelaide Oval,Adelaide,100,0,0,10,1,2018,15
562,2018,15,Round 15,2018-06-30 19:25:00,Gold Coast,8,60,Collingwood,4,99,Carrara,Collingwood,100,0,0,-39,0,2018,15
563,2018,15,Round 15,2018-06-30 19:25:00,Greater Western Sydney,9,95,Hawthorn,10,84,Sydney Showground,Greater Western Sydney,100,0,0,11,1,2018,15
564,2018,15,Round 15,2018-07-01 13:10:00,Melbourne,11,117,St Kilda,15,119,M.C.G.,St Kilda,100,0,0,-2,0,2018,15
565,2018,15,Round 15,2018-07-01 15:20:00,Essendon,5,125,North Melbourne,12,108,Docklands,Essendon,100,0,0,17,1,2018,15
566,2018,15,Round 15,2018-07-01 16:40:00,Fremantle,6,64,Brisbane,2,119,Optus Stadium,Brisbane,100,0,0,-55,0,2018,15
567,2018,16,Round 16,2018-07-05 19:20:00,Sydney,16,59,Geelong,7,71,S.C.G.,Geelong,100,0,0,-12,0,2018,16
568,2018,16,Round 16,2018-07-06 19:50:00,Richmond,14,103,Adelaide,1,56,M.C.G.,Richmond,100,0,0,47,1,2018,16
569,2018,16,Round 16,2018-07-07 13:45:00,Brisbane,2,120,Carlton,3,55,Gabba,Brisbane,100,0,0,65,1,2018,16
570,2018,16,Round 16,2018-07-07 16:35:00,Port Adelaide,13,86,St Kilda,15,50,Adelaide Oval,Port Adelaide,100,0,0,36,1,2018,16
571,2018,16,Round 16,2018-07-07 19:25:00,Western Bulldogs,18,59,Hawthorn,10,122,Docklands,Hawthorn,100,0,0,-63,0,2018,16
586,2018,16,Round 16,2018-07-07 19:40:00,Melbourne,11,102,Fremantle,6,48,Marrara Oval,Melbourne,100,0,0,54,1,2018,16
587,2018,16,Round 16,2018-07-08 13:10:00,North Melbourne,12,95,Gold Coast,8,58,Docklands,North Melbourne,100,0,0,37,1,2018,16
588,2018,16,Round 16,2018-07-08 15:20:00,Essendon,5,62,Collingwood,4,78,M.C.G.,Collingwood,100,0,0,-16,0,2018,16
589,2018,16,Round 16,2018-07-08 16:40:00,West Coast,17,86,Greater Western Sydney,9,75,Optus Stadium,West Coast,100,0,0,11,1,2018,16
590,2018,17,Round 17,2018-07-12 19:50:00,Adelaide,1,112,Geelong,7,97,Adelaide Oval,Adelaide,100,0,0,15,1,2018,17
591,2018,17,Round 17,2018-07-13 19:50:00,St Kilda,15,116,Carlton,3,52,Docklands,St Kilda,100,0,0,64,1,2018,17
596,2018,17,Round 17,2018-07-14 13:45:00,Hawthorn,10,65,Brisbane,2,98,University of Tasmania Stadium,Brisbane,100,0,0,-33,0,2018,17
597,2018,17,Round 17,2018-07-14 16:35:00,Melbourne,11,119,Western Bulldogs,18,69,M.C.G.,Melbourne,100,0,0,50,1,2018,17
598,2018,17,Round 17,2018-07-14 19:25:00,Gold Coast,8,51,Essendon,5,95,Carrara,Essendon,100,0,0,-44,0,2018,17
599,2018,17,Round 17,2018-07-14 19:25:00,Greater Western Sydney,9,79,Richmond,14,77,Sydney Showground,Greater Western Sydney,100,0,0,2,1,2018,17
600,2018,17,Round 17,2018-07-15 13:10:00,Collingwood,4,67,West Coast,17,102,M.C.G.,West Coast,100,0,0,-35,0,2018,17
601,2018,17,Round 17,2018-07-15 15:20:00,North Melbourne,12,98,Sydney,16,104,Docklands,Sydney,100,0,0,-6,0,2018,17
602,2018,17,Round 17,2018-07-15 16:40:00,Fremantle,6,59,Port Adelaide,13,50,Optus Stadium,Fremantle,100,0,0,9,1,2018,17
603,2018,18,Round 18,2018-07-20 19:50:00,St Kilda,15,57,Richmond,14,111,Docklands,Richmond,100,0,0,-54,0,2018,18
604,2018,18,Round 18,2018-07-21 13:45:00,Collingwood,4,130,North Melbourne,12,64,M.C.G.,Collingwood,100,0,0,66,1,2018,18
605,2018,18,Round 18,2018-07-21 14:10:00,Sydney,16,64,Gold Coast,8,88,S.C.G.,Gold Coast,100,0,0,-24,0,2018,18
606,2018,18,Round 18,2018-07-21 16:35:00,Essendon,5,99,Fremantle,6,70,Docklands,Essendon,100,0,0,29,1,2018,18
607,2018,18,Round 18,2018-07-21 19:25:00,Brisbane,2,88,Adelaide,1,93,Gabba,Adelaide,100,0,0,-5,0,2018,18
608,2018,18,Round 18,2018-07-21 19:25:00,Geelong,7,100,Melbourne,11,98,GMHBA Stadium,Geelong,100,0,0,2,1,2018,18
609,2018,18,Round 18,2018-07-22 13:10:00,Carlton,3,52,Hawthorn,10,124,Docklands,Hawthorn,100,0,0,-72,0,2018,18
610,2018,18,Round 18,2018-07-22 15:20:00,West Coast,17,100,Western Bulldogs,18,46,Optus Stadium,West Coast,100,0,0,54,1,2018,18
611,2018,18,Round 18,2018-07-22 16:40:00,Port Adelaide,13,58,Greater Western Sydney,9,80,Adelaide Oval,Greater Western Sydney,100,0,0,-22,0,2018,18
621,2018,19,Round 19,2018-07-27 19:50:00,Essendon,5,109,Sydney,16,66,Docklands,Essendon,100,0,0,43,1,2018,19
622,2018,19,Round 19,2018-07-28 13:45:00,Richmond,14,105,Collingwood,4,77,M.C.G.,Richmond,100,0,0,28,1,2018,19
623,2018,19,Round 19,2018-07-28 14:10:00,Geelong,7,120,Brisbane,2,78,GMHBA Stadium,Geelong,100,0,0,42,1,2018,19
624,2018,19,Round 19,2018-07-28 16:35:00,Greater Western Sydney,9,86,St Kilda,15,61,Sydney Showground,Greater Western Sydney,100,0,0,25,1,2018,19
625,2018,19,Round 19,2018-07-28 19:25:00,Gold Coast,8,44,Carlton,3,79,Carrara,Carlton,100,0,0,-35,0,2018,19
626,2018,19,Round 19,2018-07-28 19:40:00,Adelaide,1,77,Melbourne,11,90,Adelaide Oval,Melbourne,100,0,0,-13,0,2018,19
627,2018,19,Round 19,2018-07-29 13:10:00,North Melbourne,12,81,West Coast,17,41,Bellerive Oval,North Melbourne,100,0,0,40,1,2018,19
628,2018,19,Round 19,2018-07-29 15:20:00,Western Bulldogs,18,34,Port Adelaide,13,78,Mars Stadium,Port Adelaide,100,0,0,-44,0,2018,19
629,2018,19,Round 19,2018-07-29 16:40:00,Fremantle,6,53,Hawthorn,10,112,Optus Stadium,Hawthorn,100,0,0,-59,0,2018,19
630,2018,20,Round 20,2018-08-03 19:50:00,Richmond,14,85,Geelong,7,82,M.C.G.,Richmond,100,0,0,3,1,2018,20
631,2018,20,Round 20,2018-08-04 13:45:00,Hawthorn,10,107,Essendon,5,103,M.C.G.,Hawthorn,100,0,0,4,1,2018,20
642,2018,20,Round 20,2018-08-04 14:10:00,Brisbane,2,104,North Melbourne,12,107,Gabba,North Melbourne,100,0,0,-3,0,2018,20
643,2018,20,Round 20,2018-08-04 16:35:00,Adelaide,1,96,Port Adelaide,13,93,Adelaide Oval,Adelaide,100,0,0,3,1,2018,20
644,2018,20,Round 20,2018-08-04 19:25:00,St Kilda,15,68,Western Bulldogs,18,103,Docklands,Western Bulldogs,100,0,0,-35,0,2018,20
645,2018,20,Round 20,2018-08-04 19:25:00,Sydney,16,73,Collingwood,4,71,S.C.G.,Sydney,100,0,0,2,1,2018,20
646,2018,20,Round 20,2018-08-05 13:10:00,Carlton,3,46,Greater Western Sydney,9,151,Docklands,Greater Western Sydney,100,0,0,-105,0,2018,20
647,2018,20,Round 20,2018-08-05 15:20:00,Melbourne,11,143,Gold Coast,8,47,M.C.G.,Melbourne,100,0,0,96,1,2018,20
648,2018,20,Round 20,2018-08-05 16:40:00,West Coast,17,142,Fremantle,6,84,Optus Stadium,West Coast,100,0,0,58,1,2018,20
649,2018,21,Round 21,2018-08-10 19:50:00,Essendon,5,122,St Kilda,15,79,Docklands,Essendon,100,0,0,43,1,2018,21
650,2018,21,Round 21,2018-08-11 13:45:00,Hawthorn,10,71,Geelong,7,60,M.C.G.,Hawthorn,100,0,0,11,1,2018,21
651,2018,21,Round 21,2018-08-11 14:10:00,Gold Coast,8,51,Richmond,14,125,Carrara,Richmond,100,0,0,-74,0,2018,21
655,2018,21,Round 21,2018-08-11 16:35:00,Port Adelaide,13,58,West Coast,17,62,Adelaide Oval,West Coast,100,0,0,-4,0,2018,21
656,2018,21,Round 21,2018-08-11 19:25:00,Collingwood,4,104,Brisbane,2,73,Docklands,Collingwood,100,0,0,31,1,2018,21
657,2018,21,Round 21,2018-08-11 19:25:00,Greater Western Sydney,9,106,Adelaide,1,92,UNSW Canberra Oval,Greater Western Sydney,100,0,0,14,1,2018,21
658,2018,21,Round 21,2018-08-12 13:10:00,North Melbourne,12,85,Western Bulldogs,18,92,Docklands,Western Bulldogs,100,0,0,-7,0,2018,21
659,2018,21,Round 21,2018-08-12 15:20:00,Melbourne,11,78,Sydney,16,87,M.C.G.,Sydney,100,0,0,-9,0,2018,21
660,2018,21,Round 21,2018-08-12 16:40:00,Fremantle,6,101,Carlton,3,72,Optus Stadium,Fremantle,100,0,0,29,1,2018,21
661,2018,22,Round 22,2018-08-17 19:50:00,Richmond,14,81,Essendon,5,73,M.C.G.,Richmond,100,0,0,8,1,2018,22
662,2018,22,Round 22,2018-08-18 13:45:00,Collingwood,4,115,Port Adelaide,13,64,M.C.G.,Collingwood,100,0,0,51,1,2018,22
663,2018,22,Round 22,2018-08-18 14:10:00,Geelong,7,158,Fremantle,6,25,GMHBA Stadium,Geelong,100,0,0,133,1,2018,22
664,2018,22,Round 22,2018-08-18 16:35:00,Greater Western Sydney,9,60,Sydney,16,80,Sydney Showground,Sydney,100,0,0,-20,0,2018,22
665,2018,22,Round 22,2018-08-18 19:25:00,Gold Coast,8,74,Brisbane,2,78,Carrara,Brisbane,100,0,0,-4,0,2018,22
666,2018,22,Round 22,2018-08-18 19:25:00,St Kilda,15,76,Hawthorn,10,80,Docklands,Hawthorn,100,0,0,-4,0,2018,22
667,2018,22,Round 22,2018-08-19 13:10:00,Carlton,3,49,Western Bulldogs,18,66,Docklands,Western Bulldogs,100,0,0,-17,0,2018,22
668,2018,22,Round 22,2018-08-19 15:20:00,West Coast,17,91,Melbourne,11,108,Optus Stadium,Melbourne,100,0,0,-17,0,2018,22
669,2018,22,Round 22,2018-08-19 16:40:00,Adelaide,1,86,North Melbourne,12,77,Adelaide Oval,Adelaide,100,0,0,9,1,2018,22
670,2018,23,Round 23,2018-08-25 19:25:00,Carlton,3,61,Adelaide,1,165,Docklands,Adelaide,100,0,0,-104,0,2018,23
671,2018,23,Round 23,2018-08-25 13:45:00,Geelong,7,142,Gold Coast,8,40,GMHBA Stadium,Geelong,100,0,0,102,1,2018,23
683,2018,23,Round 23,2018-08-25 14:10:00,Richmond,14,98,Western Bulldogs,18,95,M.C.G.,Richmond,100,0,0,3,1,2018,23
684,2018,23,Round 23,2018-08-25 19:25:00,Sydney,16,74,Hawthorn,10,83,S.C.G.,Hawthorn,100,0,0,-9,0,2018,23
685,2018,23,Round 23,2018-08-26 13:10:00,Brisbane,2,72,West Coast,17,98,Gabba,West Coast,100,0,0,-26,0,2018,23
686,2018,23,Round 23,2018-08-26 16:40:00,St Kilda,15,94,North Melbourne,12,117,Docklands,North Melbourne,100,0,0,-23,0,2018,23
687,2018,23,Round 23,2018-08-26 15:20:00,Melbourne,11,102,Greater Western Sydney,9,57,M.C.G.,Melbourne,100,0,0,45,1,2018,23
688,2018,23,Round 23,2018-08-24 19:50:00,Port Adelaide,13,89,Essendon,5,111,Adelaide Oval,Essendon,100,0,0,-22,0,2018,23
689,2018,23,Round 23,2018-08-25 16:35:00,Fremantle,6,67,Collingwood,4,76,Optus Stadium,Collingwood,100,0,0,-9,0,2018,23
2952,2018,24,Finals Week 1,2018-09-06 19:20:00,Richmond,14,95,Hawthorn,10,64,M.C.G.,Richmond,100,3,0,31,1,2018,24
2953,2018,24,Finals Week 1,2018-09-07 19:50:00,Melbourne,11,75,Geelong,7,46,M.C.G.,Melbourne,100,2,0,29,1,2018,24
2954,2018,24,Finals Week 1,2018-09-08 16:20:00,Sydney,16,30,Greater Western Sydney,9,79,S.C.G.,Greater Western Sydney,100,2,0,-49,0,2018,24
2955,2018,24,Finals Week 1,2018-09-08 20:10:00,West Coast,17,86,Collingwood,4,70,Perth Stadium,West Coast,100,3,0,16,1,2018,24
2960,2018,25,Semi-Finals,2018-09-14 19:50:00,Hawthorn,10,71,Melbourne,11,104,M.C.G.,Melbourne,100,4,0,-33,0,2018,25
2961,2018,25,Semi-Finals,2018-09-15 19:25:00,Collingwood,4,69,Greater Western Sydney,9,59,M.C.G.,Collingwood,100,4,0,10,1,2018,25
2998,2018,26,Preliminary Finals,2018-09-21 19:50:00,Richmond,14,58,Collingwood,4,97,M.C.G.,Collingwood,100,5,0,-39,0,2018,26
2999,2018,26,Preliminary Finals,2018-09-22 15:20:00,West Coast,17,121,Melbourne,11,55,Perth Stadium,West Coast,100,5,0,66,1,2018,26
3048,2018,27,Grand Final,2018-09-29 14:30:00,West Coast,17,79,Collingwood,4,74,M.C.G.,West Coast,100,6,1,5,1,2018,27
3049,2019,1,Round 1,2019-03-21 19:20:00,Carlton,3,64,Richmond,14,97,M.C.G.,Richmond,100,0,0,-33,0,2019,1
3050,2019,1,Round 1,2019-03-22 19:50:00,Collingwood,4,65,Geelong,7,72,M.C.G.,Geelong,100,0,0,-7,0,2019,1
3055,2019,1,Round 1,2019-03-23 13:45:00,Melbourne,11,61,Port Adelaide,13,87,M.C.G.,Port Adelaide,100,0,0,-26,0,2019,1
3056,2019,1,Round 1,2019-03-23 16:35:00,Adelaide,1,55,Hawthorn,10,87,Adelaide Oval,Hawthorn,100,0,0,-32,0,2019,1
3057,2019,1,Round 1,2019-03-23 19:25:00,Western Bulldogs,18,82,Sydney,16,65,Marvel Stadium,Western Bulldogs,100,0,0,17,1,2019,1
3058,2019,1,Round 1,2019-03-23 20:20:00,Brisbane,2,102,West Coast,17,58,Gabba,Brisbane,100,0,0,44,1,2019,1
3059,2019,1,Round 1,2019-03-24 13:10:00,St Kilda,15,85,Gold Coast,8,84,Marvel Stadium,St Kilda,100,0,0,1,1,2019,1
3060,2019,1,Round 1,2019-03-24 15:20:00,Greater Western Sydney,9,112,Essendon,5,40,Sydney Showground,Greater Western Sydney,100,0,0,72,1,2019,1
3061,2019,1,Round 1,2019-03-24 18:20:00,Fremantle,6,141,North Melbourne,12,59,Perth Stadium,Fremantle,100,0,0,82,1,2019,1
3062,2019,2,Round 2,2019-03-28 19:20:00,Richmond,14,66,Collingwood,4,110,M.C.G.,Collingwood,100,0,0,-44,0,2019,2
3063,2019,2,Round 2,2019-03-29 19:50:00,Sydney,16,62,Adelaide,1,88,S.C.G.,Adelaide,100,0,0,-26,0,2019,2
3064,2019,2,Round 2,2019-03-30 16:35:00,Essendon,5,65,St Kilda,15,76,Marvel Stadium,St Kilda,100,0,0,-11,0,2019,2
3065,2019,2,Round 2,2019-03-30 17:10:00,Port Adelaide,13,88,Carlton,3,72,Adelaide Oval,Port Adelaide,100,0,0,16,1,2019,2
3066,2019,2,Round 2,2019-03-30 19:25:00,Geelong,7,126,Melbourne,11,46,Kardinia Park,Geelong,100,0,0,80,1,2019,2
3067,2019,2,Round 2,2019-03-30 20:10:00,West Coast,17,104,Greater Western Sydney,9,52,Perth Stadium,West Coast,100,0,0,52,1,2019,2
3068,2019,2,Round 2,2019-03-31 13:10:00,North Melbourne,12,87,Brisbane,2,107,Marvel Stadium,Brisbane,100,0,0,-20,0,2019,2
3069,2019,2,Round 2,2019-03-31 15:20:00,Hawthorn,10,87,Western Bulldogs,18,106,M.C.G.,Western Bulldogs,100,0,0,-19,0,2019,2
3087,2019,2,Round 2,2019-03-31 16:40:00,Gold Coast,8,61,Fremantle,6,58,Carrara,Gold Coast,100,0,0,3,1,2019,2
3088,2019,3,Round 3,2019-04-04 19:50:00,Adelaide,1,75,Geelong,7,99,Adelaide Oval,Geelong,100,0,0,-24,0,2019,3
3089,2019,3,Round 3,2019-04-05 19:50:00,Melbourne,11,112,Essendon,5,130,M.C.G.,Essendon,100,0,0,-18,0,2019,3
3099,2019,3,Round 3,2019-04-06 13:45:00,Carlton,3,74,Sydney,16,93,Marvel Stadium,Sydney,100,0,0,-19,0,2019,3
3100,2019,3,Round 3,2019-04-06 16:35:00,Greater Western Sydney,9,125,Richmond,14,76,Sydney Showground,Greater Western Sydney,100,0,0,49,1,2019,3
3101,2019,3,Round 3,2019-04-06 19:25:00,Brisbane,2,107,Port Adelaide,13,90,Gabba,Brisbane,100,0,0,17,1,2019,3
3102,2019,3,Round 3,2019-04-06 19:25:00,Collingwood,4,76,West Coast,17,98,M.C.G.,West Coast,100,0,0,-22,0,2019,3
3103,2019,3,Round 3,2019-04-07 14:20:00,Western Bulldogs,18,68,Gold Coast,8,73,Marvel Stadium,Gold Coast,100,0,0,-5,0,2019,3
3104,2019,3,Round 3,2019-04-07 15:20:00,Hawthorn,10,87,North Melbourne,12,71,M.C.G.,Hawthorn,100,0,0,16,1,2019,3
3105,2019,3,Round 3,2019-04-07 17:20:00,Fremantle,6,71,St Kilda,15,66,Perth Stadium,Fremantle,100,0,0,5,1,2019,3
3106,2019,4,Round 4,2019-04-11 19:20:00,Sydney,16,78,Melbourne,11,100,S.C.G.,Melbourne,100,0,0,-22,0,2019,4
3107,2019,4,Round 4,2019-04-12 19:50:00,Collingwood,4,78,Western Bulldogs,18,64,M.C.G.,Collingwood,100,0,0,14,1,2019,4
3108,2019,4,Round 4,2019-04-13 13:45:00,Geelong,7,75,Greater Western Sydney,9,79,Kardinia Park,Greater Western Sydney,100,0,0,-4,0,2019,4
3109,2019,4,Round 4,2019-04-13 14:10:00,Essendon,5,112,Brisbane,2,65,M.C.G.,Essendon,100,0,0,47,1,2019,4
3114,2019,4,Round 4,2019-04-13 16:35:00,Port Adelaide,13,92,Richmond,14,99,Adelaide Oval,Richmond,100,0,0,-7,0,2019,4
3115,2019,4,Round 4,2019-04-13 19:25:00,North Melbourne,12,71,Adelaide,1,59,Marvel Stadium,North Melbourne,100,0,0,12,1,2019,4
3116,2019,4,Round 4,2019-04-13 20:10:00,West Coast,17,69,Fremantle,6,56,Perth Stadium,West Coast,100,0,0,13,1,2019,4
3117,2019,4,Round 4,2019-04-14 14:40:00,Gold Coast,8,59,Carlton,3,57,Carrara,Gold Coast,100,0,0,2,1,2019,4
3118,2019,4,Round 4,2019-04-14 15:20:00,St Kilda,15,74,Hawthorn,10,69,Marvel Stadium,St Kilda,100,0,0,5,1,2019,4
3119,2019,5,Round 5,2019-04-18 19:35:00,Brisbane,2,61,Collingwood,4,123,Gabba,Collingwood,100,0,0,-62,0,2019,5
3120,2019,5,Round 5,2019-04-19 16:20:00,North Melbourne,12,58,Essendon,5,116,Marvel Stadium,Essendon,100,0,0,-58,0,2019,5
3121,2019,5,Round 5,2019-04-19 20:10:00,West Coast,17,53,Port Adelaide,13,95,Perth Stadium,Port Adelaide,100,0,0,-42,0,2019,5
3122,2019,5,Round 5,2019-04-20 13:45:00,Greater Western Sydney,9,82,Fremantle,6,106,Manuka Oval,Fremantle,100,0,0,-24,0,2019,5
3123,2019,5,Round 5,2019-04-20 16:35:00,Melbourne,11,55,St Kilda,15,95,M.C.G.,St Kilda,100,0,0,-40,0,2019,5
3124,2019,5,Round 5,2019-04-20 19:25:00,Richmond,14,89,Sydney,16,67,Marvel Stadium,Richmond,100,0,0,22,1,2019,5
3125,2019,5,Round 5,2019-04-21 13:10:00,Western Bulldogs,18,57,Carlton,3,101,Marvel Stadium,Carlton,100,0,0,-44,0,2019,5
3126,2019,5,Round 5,2019-04-21 16:40:00,Adelaide,1,119,Gold Coast,8,46,Adelaide Oval,Adelaide,100,0,0,73,1,2019,5
3127,2019,5,Round 5,2019-04-22 15:20:00,Hawthorn,10,90,Geelong,7,113,M.C.G.,Geelong,100,0,0,-23,0,2019,5
3128,2019,6,Round 6,2019-04-24 19:35:00,Richmond,14,85,Melbourne,11,42,M.C.G.,Richmond,100,0,0,43,1,2019,6
