date,season,round_number,home_team,away_team,venue,home_elo,away_elo,elo_diff,elo_prob,home_form_5,home_form_10,away_form_5,away_form_10,home_avg_margin_5,away_avg_margin_5,home_avg_score_5,away_avg_score_5,home_avg_conceded_5,away_avg_conceded_5,home_streak,away_streak,h2h_home_wins_5,h2h_avg_margin_5,home_venue_win_rate,away_venue_win_rate,is_home_ground,days_rest_home,days_rest_away,home_win,margin
2024-06-08 16:35:00,2024,13,West Coast,North Melbourne,Perth Stadium,1310.57,1220.91,129.66,0.6784,0.2,0.3,0.0,0.0,-30.0,-52.4,63.8,62.4,93.8,114.8,-2,-11,2.0,-2.0,0.2222,0.5,0,7.0,14.0,0,-9
2024-06-08 19:30:00,2024,13,St Kilda,Gold Coast,Docklands,1444.28,1478.55,5.73,0.5082,0.4,0.3,0.6,0.5,-1.6,16.0,71.0,98.6,72.6,82.6,1,1,4.0,13.2,0.5152,0.3636,0,7.0,6.0,1,3
2024-06-09 15:20:00,2024,13,Sydney,Geelong,S.C.G.,1647.33,1559.65,127.68,0.6759,1.0,0.9,0.2,0.6,43.8,-10.4,104.4,86.8,60.6,97.2,7,1,2.0,-28.4,0.6897,0.0,0,16.0,7.0,1,30
2024-06-09 19:20:00,2024,13,Essendon,Carlton,M.C.G.,1525.43,1601.43,-36.0,0.4484,0.8,0.7,0.6,0.6,13.4,1.6,86.2,86.0,72.8,84.4,-1,2,2.0,6.4,0.3182,0.5556,0,7.0,9.0,0,-26
2024-06-10 15:20:00,2024,13,Collingwood,Melbourne,M.C.G.,1620.62,1568.65,91.97,0.6293,0.6,0.6,0.4,0.6,11.6,-16.4,84.6,73.8,73.0,90.2,-2,-1,4.0,10.6,0.7111,0.6341,0,9.0,8.0,1,38
2024-06-14 19:40:00,2024,14,Brisbane,St Kilda,Gabba,1574.39,1459.03,155.36,0.7098,0.6,0.5,0.4,0.4,34.2,-8.6,104.2,60.6,70.0,69.2,1,2,4.0,8.8,0.8286,0.0,0,7.0,6.0,1,20
2024-06-15 13:45:00,2024,14,Western Bulldogs,Fremantle,Docklands,1499.58,1539.97,-0.39,0.4994,0.6,0.4,0.6,0.5,15.8,23.0,92.4,86.0,76.6,63.0,-1,1,2.0,4.8,0.5588,0.6,0,7.0,13.0,1,67
2024-06-15 16:35:00,2024,14,Richmond,Hawthorn,M.C.G.,1398.21,1456.99,-18.78,0.473,0.2,0.2,0.8,0.6,-48.8,12.4,61.6,85.8,110.4,73.4,1,3,4.0,22.8,0.4872,0.2963,0,8.0,7.0,0,-48
2024-06-15 19:30:00,2024,14,Adelaide,Sydney,Adelaide Oval,1429.22,1657.05,-187.83,0.2533,0.2,0.4,1.0,0.9,12.0,34.6,90.4,103.2,78.4,68.6,-2,8,1.0,-8.8,0.4722,0.5,0,9.0,6.0,0,-42
2024-06-16 13:00:00,2024,14,North Melbourne,Collingwood,Docklands,1241.26,1631.74,-350.48,0.1174,0.2,0.1,0.6,0.7,-39.2,18.0,61.0,85.4,100.2,67.4,1,1,1.0,-9.2,0.1429,0.4,0,7.0,5.0,0,-1
2024-06-16 16:00:00,2024,14,Greater Western Sydney,Port Adelaide,Sydney Showground,1542.92,1581.31,1.62,0.5023,0.2,0.5,0.6,0.6,-15.6,0.0,66.2,81.4,81.8,81.4,-1,-1,1.0,-25.4,0.6111,,0,8.0,16.0,1,22
2024-06-21 19:40:00,2024,15,Carlton,Geelong,M.C.G.,1614.88,1549.93,104.96,0.6466,0.8,0.6,0.2,0.5,8.0,-14.8,89.4,90.0,81.4,104.8,3,-1,2.0,-11.8,0.5714,0.6842,0,12.0,12.0,1,63
2024-06-22 13:45:00,2024,15,Port Adelaide,Brisbane,Adelaide Oval,1566.38,1583.1,23.28,0.5335,0.6,0.6,0.6,0.6,1.6,31.4,82.0,113.6,80.4,82.2,-2,2,1.0,-18.2,0.65,0.3333,0,5.0,7.0,0,-79
2024-06-22 16:35:00,2024,15,Greater Western Sydney,Sydney,Sydney Showground,1557.85,1664.65,-66.79,0.405,0.4,0.5,1.0,0.9,-5.4,37.2,67.0,105.4,72.4,68.2,1,9,1.0,-26.4,0.6111,1.0,0,6.0,6.0,0,-27
2024-06-22 19:30:00,2024,15,Melbourne,North Melbourne,M.C.G.,1557.53,1237.74,359.79,0.8881,0.2,0.5,0.2,0.1,-25.6,-31.8,69.2,71.6,94.8,103.4,-2,-1,5.0,51.2,0.619,0.0,0,12.0,6.0,1,3
2024-06-23 13:00:00,2024,15,Essendon,West Coast,Docklands,1511.98,1290.22,261.77,0.8186,0.6,0.6,0.2,0.3,7.0,-30.6,84.8,62.6,77.8,93.2,-2,-3,4.0,12.6,0.7391,0.25,0,13.0,14.0,1,30
2024-06-23 16:00:00,2024,15,Fremantle,Gold Coast,Perth Stadium,1524.95,1463.79,101.16,0.6416,0.4,0.4,0.6,0.5,-1.2,22.2,81.8,99.2,83.0,77.0,-1,-1,2.0,-3.0,0.5429,1.0,0,8.0,14.0,1,20
2024-06-28 19:40:00,2024,16,Brisbane,Melbourne,Gabba,1599.1,1560.89,78.21,0.6107,0.8,0.6,0.4,0.5,47.2,-24.8,126.0,68.0,78.8,92.8,3,1,3.0,-2.6,0.8286,0.5,0,6.0,6.0,1,5
2024-06-29 13:45:00,2024,16,North Melbourne,Western Bulldogs,Docklands,1234.38,1514.6,-240.22,0.2006,0.2,0.1,0.6,0.5,-18.8,11.0,74.6,95.6,93.4,84.6,-2,1,0.0,-59.0,0.1379,0.5714,0,6.0,14.0,0,-17
2024-06-29 13:45:00,2024,16,Sydney,Fremantle,S.C.G.,1676.8,1535.7,181.1,0.7393,1.0,1.0,0.6,0.5,33.0,12.4,108.4,91.0,75.4,78.6,10,1,4.0,23.4,0.7241,1.0,0,6.0,5.0,0,-1
2024-06-29 16:35:00,2024,16,Gold Coast,Collingwood,Carrara,1453.04,1635.26,-142.21,0.3061,0.4,0.5,0.6,0.7,4.6,5.0,88.2,88.6,83.6,83.6,-2,2,1.0,-21.2,0.625,1.0,0,6.0,13.0,1,11
2024-06-29 19:30:00,2024,16,Geelong,Essendon,M.C.G.,1539.32,1517.42,61.9,0.5881,0.2,0.4,0.6,0.7,-26.2,9.0,86.0,92.8,112.2,83.8,-2,1,5.0,55.6,0.65,0.3182,0,7.0,6.0,1,45
2024-06-29 19:30:00,2024,16,Adelaide,Greater Western Sydney,Adelaide Oval,1421.62,1545.7,-84.08,0.3813,0.2,0.4,0.4,0.4,3.6,-6.8,85.8,69.6,82.2,76.4,-3,-1,1.0,-28.8,0.4595,0.6,0,14.0,7.0,1,16
2024-06-30 13:10:00,2024,16,St Kilda,Port Adelaide,Docklands,1450.32,1550.37,-60.05,0.4144,0.4,0.3,0.4,0.5,-11.6,-15.4,71.2,76.4,82.8,91.8,-1,-3,0.0,-17.0,0.5294,0.8889,0,15.0,7.0,0,-2
2024-06-30 15:20:00,2024,16,Richmond,Carlton,M.C.G.,1384.02,1625.49,-201.46,0.2387,0.2,0.1,0.8,0.6,-40.2,20.4,63.0,101.6,103.2,81.2,-1,4,2.0,2.0,0.4872,0.5862,0,14.0,8.0,0,-61
2024-06-30 16:40:00,2024,16,West Coast,Hawthorn,Perth Stadium,1284.77,1471.18,-146.41,0.3009,0.2,0.3,0.8,0.7,-23.4,21.0,73.6,93.6,97.0,72.6,-4,4,2.0,-21.8,0.2,0.0,0,7.0,15.0,0,-61
2024-07-05 19:40:00,2024,17,Collingwood,Essendon,M.C.G.,1614.44,1505.07,149.37,0.7026,0.4,0.6,0.4,0.6,2.0,-8.0,91.0,83.6,89.0,91.6,-1,-1,4.0,19.6,0.7333,0.3043,0,6.0,6.0,0,-12
2024-07-06 13:45:00,2024,17,North Melbourne,Gold Coast,Docklands,1228.36,1473.86,-205.5,0.2345,0.2,0.1,0.4,0.5,-14.2,-6.0,73.4,75.6,87.6,81.6,-3,1,1.0,-41.0,0.1379,0.2727,0,7.0,6.0,1,4
2024-07-06 13:45:00,2024,17,Port Adelaide,Western Bulldogs,Adelaide Oval,1562.8,1520.62,82.19,0.6161,0.4,0.5,0.6,0.6,-15.2,9.0,72.8,97.0,88.0,88.0,1,2,4.0,-3.2,0.625,0.25,0,6.0,7.0,1,48
2024-07-06 16:35:00,2024,17,Geelong,Hawthorn,Kardinia Park,1551.68,1480.21,111.47,0.6551,0.4,0.4,1.0,0.8,-4.4,33.4,87.0,96.6,91.4,63.2,1,5,4.0,34.4,0.6923,,0,6.0,5.0,1,51
2024-07-06 19:30:00,2024,17,Greater Western Sydney,Carlton,Sydney Showground,1527.14,1632.65,-65.5,0.4068,0.4,0.3,1.0,0.7,-4.6,43.0,76.6,114.8,81.2,71.8,-2,5,1.0,-12.6,0.5789,1.0,0,7.0,6.0,1,12
2024-07-06 20:10:00,2024,17,Fremantle,Richmond,Perth Stadium,1557.88,1376.86,221.02,0.7811,0.6,0.6,0.2,0.1,9.2,-28.6,96.4,68.2,87.2,96.8,2,-2,2.0,3.2,0.5556,0.6,0,7.0,6.0,1,51
2024-07-07 13:10:00,2024,17,Melbourne,West Coast,M.C.G.,1549.21,1275.74,313.46,0.8587,0.4,0.4,0.0,0.2,-18.8,-42.6,70.2,59.2,89.0,101.8,-1,-5,3.0,16.8,0.6341,0.0,0,8.0,6.0,1,54
2024-07-07 15:20:00,2024,17,St Kilda,Sydney,Docklands,1437.89,1654.62,-176.73,0.2655,0.4,0.3,0.8,0.9,-8.6,22.4,72.2,104.6,80.8,82.2,-2,-1,2.0,-6.2,0.5143,0.7273,0,7.0,8.0,1,2
2024-07-07 16:10:00,2024,17,Brisbane,Adelaide,Gabba,1610.78,1440.18,210.6,0.7707,0.8,0.6,0.4,0.4,24.4,7.6,110.6,89.8,86.2,82.2,4,1,3.0,15.4,0.8333,0.0,0,8.0,7.0,1,11
2024-07-12 19:40:00,2024,18,Collingwood,Geelong,M.C.G.,1593.36,1562.03,71.33,0.6012,0.4,0.5,0.6,0.4,-0.4,6.6,92.0,94.2,92.4,87.6,-2,2,2.0,0.2,0.7111,0.65,0,7.0,6.0,0,-20
2024-07-13 13:45:00,2024,18,Hawthorn,Fremantle,York Park,1469.87,1564.45,-54.58,0.4221,0.8,0.7,0.8,0.7,18.2,19.4,88.4,102.4,70.2,83.0,-1,3,0.0,-39.2,0.75,,0,6.0,6.0,1,13
2024-07-13 13:45:00,2024,18,Sydney,North Melbourne,S.C.G.,1632.59,1251.33,421.26,0.9187,0.6,0.8,0.4,0.2,19.2,-1.6,100.6,81.2,81.4,82.8,-2,1,5.0,15.4,0.7,0.0,0,5.0,7.0,1,79
2024-07-13 16:35:00,2024,18,Western Bulldogs,Carlton,Docklands,1509.1,1614.85,-65.75,0.4065,0.6,0.5,0.8,0.6,2.2,34.8,90.2,115.2,88.0,80.4,-1,-1,3.0,-5.0,0.5882,0.6087,0,7.0,6.0,1,14
2024-07-13 19:30:00,2024,18,Melbourne,Essendon,M.C.G.,1553.45,1526.15,67.3,0.5957,0.4,0.5,0.4,0.6,-15.6,-8.0,72.6,84.8,88.2,92.8,1,1,3.0,2.8,0.6429,0.3333,0,6.0,7.0,1,17
2024-07-13 19:30:00,2024,18,Adelaide,St Kilda,Adelaide Oval,1433.3,1459.92,13.38,0.5192,0.2,0.4,0.6,0.4,-14.4,-0.6,79.6,76.6,94.0,77.2,-1,1,3.0,7.2,0.4865,0.25,0,6.0,6.0,1,32
2024-07-14 13:10:00,2024,18,Gold Coast,Port Adelaide,Carrara,1450.9,1574.32,-83.42,0.3822,0.4,0.5,0.4,0.6,-1.0,-17.4,77.6,71.8,78.6,89.2,-1,2,0.0,-34.0,0.64,,0,7.0,7.0,1,14
2024-07-14 15:20:00,2024,18,Richmond,Greater Western Sydney,M.C.G.,1370.29,1544.94,-134.64,0.3154,0.2,0.1,0.4,0.4,-36.4,-3.0,64.2,84.2,100.6,87.2,-3,1,3.0,-1.0,0.4872,0.1667,0,7.0,7.0,0,-24
2024-07-14 16:40:00,2024,18,West Coast,Brisbane,Perth Stadium,1271.51,1617.66,-306.15,0.1465,0.0,0.1,1.0,0.7,-33.6,31.6,63.2,115.0,96.8,83.4,-6,5,0.0,-53.6,0.2,0.5,0,7.0,7.0,0,-13
2024-07-19 19:40:00,2024,19,Essendon,Adelaide,Docklands,1514.02,1447.73,106.29,0.6484,0.4,0.6,0.4,0.4,-9.2,-2.6,82.2,77.8,91.4,80.4,-1,1,5.0,18.2,0.7391,0.3333,0,6.0,6.0,0,-2
2024-07-20 13:45:00,2024,19,Greater Western Sydney,Gold Coast,Sydney Showground,1554.4,1469.43,124.97,0.6725,0.6,0.4,0.4,0.5,3.0,-0.4,90.0,78.6,87.0,79.0,2,1,4.0,23.8,0.6,0.0,0,5.0,6.0,1,39
2024-07-20 13:45:00,2024,19,St Kilda,West Coast,Docklands,1445.5,1267.11,218.39,0.7785,0.4,0.4,0.0,0.1,-9.8,-33.4,68.0,68.2,77.8,101.6,-1,-7,4.0,12.4,0.5429,0.2222,0,6.0,5.0,1,72
2024-07-20 16:35:00,2024,19,Hawthorn,Collingwood,M.C.G.,1487.2,1575.32,-48.12,0.4312,0.8,0.8,0.4,0.5,15.4,-0.8,84.4,89.8,69.0,90.6,1,-3,2.0,2.0,0.3077,0.7111,0,7.0,7.0,1,66
2024-07-20 19:30:00,2024,19,Geelong,Western Bulldogs,Kardinia Park,1580.06,1526.9,93.16,0.6309,0.6,0.4,0.6,0.6,4.6,1.4,92.6,90.2,88.0,88.8,3,1,4.0,8.4,0.7037,0.5,0,7.0,7.0,0,-47
2024-07-20 19:30:00,2024,19,Port Adelaide,Richmond,Adelaide Oval,1555.79,1360.83,234.95,0.7945,0.4,0.5,0.2,0.1,-13.0,-35.2,74.0,67.2,87.0,102.4,-1,-4,3.0,4.2,0.65,0.5,0,6.0,6.0,1,41
2024-07-21 13:10:00,2024,19,Brisbane,Sydney,Gabba,1622.05,1635.02,27.03,0.5388,1.0,0.8,0.6,0.8,25.6,29.0,113.4,105.8,87.8,76.8,6,1,4.0,12.6,0.8378,0.0,0,6.0,7.0,1,2
2024-07-21 15:20:00,2024,19,Fremantle,Melbourne,Perth Stadium,1547.11,1565.58,21.53,0.5309,0.6,0.6,0.6,0.5,-1.6,6.2,89.0,79.6,90.6,73.4,-1,2,3.0,13.8,0.5833,0.8571,0,8.0,7.0,1,50
2024-07-21 16:40:00,2024,19,Carlton,North Melbourne,Docklands,1597.05,1248.89,388.16,0.9033,0.6,0.6,0.2,0.2,24.8,-19.2,111.0,78.2,86.2,97.4,-2,-1,4.0,19.4,0.5833,0.1667,0,8.0,8.0,1,19
2024-07-26 19:40:00,2024,20,Carlton,Port Adelaide,Docklands,1599.95,1561.95,78.0,0.6104,0.6,0.7,0.6,0.6,23.4,-0.4,113.2,87.0,89.8,87.4,1,1,3.0,-6.8,0.625,0.8571,0,5.0,6.0,0,-14
2024-07-27 13:45:00,2024,20,North Melbourne,Geelong,Bellerive Oval,1245.99,1561.13,-275.15,0.1702,0.2,0.2,0.6,0.4,-22.8,1.2,72.2,85.8,95.0,84.6,-2,-1,0.0,-65.8,0.0909,1.0,0,5.0,6.0,0,-40
2024-07-27 16:35:00,2024,20,Gold Coast,Brisbane,Carrara,1459.61,1635.89,-136.28,0.3133,0.4,0.5,1.0,0.8,-7.6,22.0,79.0,104.0,86.6,82.0,-1,7,1.0,-21.0,0.68,0.5,0,7.0,6.0,0,-28
2024-07-27 16:35:00,2024,20,St Kilda,Essendon,Docklands,1452.15,1494.57,-2.42,0.4965,0.4,0.4,0.4,0.5,4.0,-4.4,80.4,90.8,76.4,95.2,1,-2,2.0,-12.2,0.5556,0.7083,0,7.0,7.0,1,53
2024-07-27 19:30:00,2024,20,Melbourne,Greater Western Sydney,M.C.G.,1551.51,1564.22,27.28,0.5392,0.6,0.4,0.6,0.5,3.8,6.4,82.6,93.2,78.8,86.8,-1,3,3.0,19.0,0.6829,0.2857,0,6.0,7.0,0,-2
2024-07-27 20:10:00,2024,20,Fremantle,West Coast,Perth Stadium,1561.18,1260.47,340.72,0.8767,0.8,0.6,0.0,0.1,21.8,-46.0,95.8,63.4,74.0,109.4,1,-8,4.0,36.8,0.5946,0.1714,0,6.0,7.0,1,35
2024-07-28 13:10:00,2024,20,Collingwood,Richmond,M.C.G.,1558.26,1354.67,243.59,0.8025,0.2,0.4,0.0,0.1,-21.6,-45.0,85.4,66.4,107.0,111.4,-4,-5,2.0,-5.8,0.6957,0.4872,0,7.0,7.0,1,26
2024-07-28 15:20:00,2024,20,Sydney,Western Bulldogs,S.C.G.,1621.19,1545.83,115.36,0.6602,0.4,0.7,0.8,0.7,20.2,19.4,99.4,95.0,79.2,75.6,-1,2,4.0,15.4,0.7097,0.0,0,7.0,7.0,0,-39
2024-07-28 16:10:00,2024,20,Adelaide,Hawthorn,Adelaide Oval,1467.18,1504.27,2.91,0.5042,0.6,0.4,0.8,0.8,-0.6,27.4,86.6,94.0,87.2,66.6,2,2,2.0,-8.0,0.5135,0.25,0,8.0,7.0,0,-66
2024-08-02 19:15:00,2024,21,Western Bulldogs,Melbourne,Docklands,1565.64,1535.33,70.31,0.5998,0.8,0.7,0.4,0.4,13.8,2.8,82.6,85.2,68.8,82.4,3,-2,1.0,-37.0,0.6,0.6667,0,5.0,5.0,1,51
2024-08-02 20:30:00,2024,21,West Coast,Gold Coast,Perth Stadium,1256.77,1450.2,-153.44,0.2925,0.0,0.1,0.4,0.4,-47.0,-9.2,60.0,79.0,107.0,88.2,-9,-2,1.0,-22.4,0.1667,0.6667,0,6.0,6.0,1,10
2024-08-03 13:45:00,2024,21,North Melbourne,Richmond,Docklands,1240.88,1348.75,-67.86,0.4036,0.2,0.2,0.0,0.1,-30.2,-40.6,72.0,70.0,102.2,110.6,-3,-6,2.0,-15.0,0.1333,0.0,0,7.0,6.0,1,13
2024-08-03 16:35:00,2024,21,Geelong,Adelaide,Kardinia Park,1566.24,1452.05,154.19,0.7084,0.8,0.5,0.6,0.4,21.8,-5.4,92.0,84.8,70.2,90.2,1,-1,4.0,20.6,0.6786,0.0,0,7.0,6.0,1,5
2024-08-03 19:30:00,2024,21,Collingwood,Carlton,M.C.G.,1564.18,1581.64,22.55,0.5324,0.2,0.4,0.4,0.6,-16.6,8.0,80.2,98.6,96.8,90.6,1,-1,4.0,4.4,0.6957,0.5926,0,6.0,7.0,1,3
2024-08-03 19:30:00,2024,21,Port Adelaide,Sydney,Adelaide Oval,1580.26,1601.38,18.88,0.5271,0.8,0.6,0.2,0.6,18.2,7.0,88.2,88.6,70.0,81.6,2,-2,5.0,21.6,0.6585,0.75,0,7.0,6.0,1,112
2024-08-04 13:10:00,2024,21,Greater Western Sydney,Hawthorn,Manuka Oval,1580.4,1519.39,101.01,0.6414,0.8,0.6,0.8,0.8,12.2,31.0,95.2,99.4,83.0,68.4,4,3,3.0,2.6,0.3333,,0,7.0,6.0,1,2
2024-08-04 15:20:00,2024,21,Essendon,Fremantle,M.C.G.,1479.46,1564.88,-45.42,0.435,0.2,0.4,0.8,0.7,-21.0,24.8,77.4,100.8,98.4,76.0,-3,2,3.0,-7.0,0.3333,0.6667,0,7.0,7.0,1,1
2024-08-04 16:40:00,2024,21,St Kilda,Brisbane,Docklands,1467.25,1645.29,-138.04,0.3112,0.6,0.5,1.0,0.9,18.6,11.8,80.8,92.2,62.2,80.4,2,8,0.0,-19.2,0.5833,0.75,0,8.0,8.0,0,-85
2024-08-09 19:40:00,2024,22,Sydney,Collingwood,S.C.G.,1587.2,1578.21,48.99,0.57,0.2,0.5,0.4,0.4,-15.2,-13.8,76.2,79.0,91.4,92.8,-3,2,4.0,12.4,0.6875,0.0,0,6.0,6.0,1,3
2024-08-10 13:45:00,2024,22,Brisbane,Greater Western Sydney,Gabba,1654.62,1591.16,103.47,0.6446,1.0,0.9,1.0,0.7,27.8,15.8,99.8,96.4,72.0,80.6,9,5,4.0,17.0,0.8378,0.0,0,5.0,6.0,0,-18
2024-08-10 13:45:00,2024,22,North Melbourne,West Coast,Bellerive Oval,1258.77,1277.99,20.78,0.5299,0.4,0.3,0.2,0.1,-24.2,-32.8,78.0,72.8,102.2,105.6,1,1,4.0,6.8,0.0909,,0,7.0,7.0,0,-5
2024-08-10 16:35:00,2024,22,Fremantle,Geelong,Perth Stadium,1547.93,1574.99,12.94,0.5186,0.6,0.6,0.8,0.6,24.4,13.8,98.8,89.0,74.4,75.2,-1,2,3.0,-12.4,0.6111,0.5,0,6.0,7.0,0,-11
2024-08-10 19:30:00,2024,22,Essendon,Gold Coast,Docklands,1496.41,1428.98,107.43,0.6499,0.4,0.4,0.2,0.3,-11.8,-13.4,83.4,76.2,95.2,89.6,1,-3,3.0,26.6,0.6667,0.2,0,6.0,7.0,0,-1
2024-08-10 19:30:00,2024,22,Melbourne,Port Adelaide,M.C.G.,1523.33,1594.45,-31.12,0.4553,0.4,0.4,0.8,0.6,-6.4,40.2,80.8,105.4,87.2,65.2,-3,3,4.0,16.0,0.6667,0.375,0,8.0,7.0,0,-2
2024-08-11 13:10:00,2024,22,Carlton,Hawthorn,M.C.G.,1567.61,1508.64,98.97,0.6387,0.2,0.6,0.6,0.8,-4.8,18.4,88.6,97.0,93.4,78.6,-2,-1,3.0,9.6,0.5714,0.3077,0,7.0,7.0,0,-74
2024-08-11 15:20:00,2024,22,Richmond,St Kilda,Docklands,1330.85,1457.92,-87.06,0.3773,0.0,0.1,0.6,0.5,-31.0,2.0,71.4,76.6,102.4,74.6,-7,-1,1.0,-19.2,0.0,0.5556,0,8.0,6.0,0,-48
2024-08-11 16:10:00,2024,22,Adelaide,Western Bulldogs,Adelaide Oval,1443.3,1577.64,-94.34,0.3675,0.4,0.4,0.8,0.7,-9.6,20.6,83.0,89.2,92.6,68.6,-2,4,1.0,-36.8,0.5135,0.2,0,7.0,8.0,1,39
2024-08-16 19:40:00,2024,23,Essendon,Sydney,Docklands,1476.92,1600.1,-83.18,0.3825,0.2,0.3,0.4,0.5,-14.4,-14.2,82.2,77.6,96.6,91.8,-1,1,1.0,-17.6,0.64,0.6667,0,6.0,7.0,0,-39
2024-08-17 13:45:00,2024,23,Gold Coast,Melbourne,Carrara,1448.48,1509.67,-21.19,0.4695,0.4,0.4,0.2,0.3,-12.4,-17.6,77.0,68.6,89.4,86.2,1,-4,0.0,-26.8,0.6538,1.0,0,6.0,6.0,0,-54
2024-08-17 13:45:00,2024,23,Greater Western Sydney,Fremantle,Sydney Showground,1610.5,1532.37,118.12,0.6637,1.0,0.7,0.4,0.6,17.0,12.0,89.6,90.2,72.6,78.2,6,-2,2.0,4.6,0.619,0.0,0,7.0,6.0,1,9
2024-08-17 16:35:00,2024,23,Collingwood,Brisbane,M.C.G.,1565.31,1635.28,-29.97,0.457,0.4,0.4,0.8,0.9,-12.0,22.0,80.2,93.2,92.2,71.2,-1,-1,2.0,-8.0,0.7174,0.25,0,7.0,7.0,1,1
2024-08-17 19:30:00,2024,23,St Kilda,Geelong,Docklands,1469.23,1590.55,-81.32,0.3851,0.6,0.6,0.8,0.7,11.2,5.8,79.6,81.6,68.4,75.8,1,3,2.0,-4.8,0.5676,0.5,0,6.0,7.0,1,18
2024-08-17 19:30:00,2024,23,Port Adelaide,Adelaide,Adelaide Oval,1608.11,1462.28,185.83,0.7445,0.8,0.6,0.6,0.4,31.0,0.4,95.6,88.0,64.6,87.6,4,1,1.0,-11.2,0.65,0.5263,0,7.0,6.0,1,22
2024-08-18 13:10:00,2024,23,Western Bulldogs,North Melbourne,Docklands,1558.67,1242.88,355.79,0.8858,0.8,0.7,0.2,0.3,22.4,-26.0,92.8,80.0,70.4,106.0,-1,-1,5.0,52.6,0.6286,0.1667,0,6.0,7.0,1,96
2024-08-18 15:20:00,2024,23,Hawthorn,Richmond,M.C.G.,1527.8,1319.53,248.26,0.8068,0.8,0.8,0.0,0.1,43.4,-30.4,107.6,70.8,64.2,101.2,1,-8,1.0,-7.4,0.3333,0.4615,0,7.0,7.0,1,63
2024-08-18 16:40:00,2024,23,West Coast,Carlton,Perth Stadium,1293.89,1548.45,-214.56,0.2253,0.4,0.2,0.2,0.5,-21.0,-17.2,81.6,75.4,102.6,92.6,2,-3,2.0,-39.6,0.2,0.75,0,8.0,7.0,0,-65
2024-08-23 19:40:00,2024,24,Melbourne,Collingwood,M.C.G.,1523.75,1581.6,-17.85,0.4743,0.2,0.4,0.6,0.5,-10.2,-7.8,75.2,81.8,85.4,89.6,1,1,1.0,-14.8,0.6429,0.7391,0,6.0,6.0,0,-46
2024-08-24 13:45:00,2024,24,Geelong,West Coast,Kardinia Park,1572.1,1287.13,324.97,0.8665,0.6,0.6,0.4,0.2,-1.8,-31.4,81.2,69.8,83.0,101.2,-1,-1,4.0,47.6,0.7308,0.0,0,6.0,5.0,1,93
2024-08-24 14:10:00,2024,24,Richmond,Gold Coast,M.C.G.,1313.74,1434.39,-80.65,0.386,0.0,0.1,0.2,0.3,-38.2,-26.0,67.6,70.4,105.8,96.4,-9,-1,1.0,-10.8,0.4615,0.0,0,5.0,7.0,0,-28
2024-08-24 16:35:00,2024,24,Hawthorn,North Melbourne,York Park,1533.59,1239.45,334.14,0.8725,0.8,0.8,0.2,0.2,53.4,-29.4,116.4,76.6,63.0,106.0,2,-2,5.0,35.6,0.7273,0.0,0,6.0,6.0,1,124
2024-08-24 19:25:00,2024,24,Brisbane,Essendon,Gabba,1618.99,1465.44,193.55,0.7529,0.6,0.8,0.2,0.3,19.2,-18.8,87.6,80.6,68.4,99.4,-2,-2,4.0,34.8,0.8056,0.5,0,7.0,7.0,1,20
2024-08-24 19:40:00,2024,24,Sydney,Adelaide,S.C.G.,1611.57,1454.61,196.96,0.7565,0.4,0.5,0.4,0.4,-22.2,-10.4,69.6,85.4,91.8,95.8,2,-1,5.0,22.4,0.697,0.0,0,8.0,7.0,1,31
2024-08-25 12:30:00,2024,24,Western Bulldogs,Greater Western Sydney,Eureka Stadium,1562.09,1620.59,-18.49,0.4734,0.8,0.7,1.0,0.8,38.8,14.0,100.4,88.2,61.6,74.2,1,7,4.0,12.4,0.6,1.0,0,6.0,7.0,1,37
2024-08-25 15:20:00,2024,24,Carlton,St Kilda,Docklands,1555.21,1487.68,107.52,0.65,0.4,0.5,0.8,0.6,-1.4,21.2,78.0,93.2,79.4,72.0,1,2,2.0,-1.0,0.6364,0.5789,0,6.0,7.0,0,-2
2024-08-25 18:10:00,2024,24,Fremantle,Port Adelaide,Perth Stadium,1522.29,1615.77,-53.49,0.4236,0.4,0.5,1.0,0.7,12.8,38.2,93.8,95.2,81.0,57.0,-3,5,1.0,-17.2,0.5833,0.5,0,8.0,7.0,0,-20
2024-09-05 19:40:00,2024,25,Port Adelaide,Geelong,Adelaide Oval,1628.48,1576.1,92.38,0.6299,1.0,0.8,0.8,0.7,34.0,26.2,89.4,105.2,55.4,79.0,6,1,2.0,-3.0,0.65,0.8,0,11.0,12.0,0,-84
2024-09-06 19:40:00,2024,25,Western Bulldogs,Hawthorn,M.C.G.,1577.89,1537.42,80.47,0.6138,0.8,0.8,0.8,0.8,36.8,65.0,101.0,123.8,64.2,58.8,2,3,3.0,16.8,0.3333,0.3704,0,12.0,13.0,0,-37
2024-09-07 15:20:00,2024,25,Sydney,Greater Western Sydney,S.C.G.,1618.88,1604.79,54.09,0.5772,0.6,0.5,0.8,0.7,-15.6,-1.2,78.4,82.6,94.0,83.8,3,-1,4.0,27.8,0.7059,0.3333,0,13.0,13.0,1,6
2024-09-07 19:30:00,2024,25,Brisbane,Carlton,Gabba,1626.41,1535.71,130.7,0.6797,0.6,0.8,0.2,0.4,22.8,-5.6,89.2,71.4,66.4,77.0,1,-1,4.0,18.4,0.8333,0.3333,0,14.0,13.0,1,28
